,OTUid,TaxMethod,AlignScore,BOLDid,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,species_name,SampleID,CountReads,BOLDalt
65845,OTU531,US,0.3056,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4673,59,None
65850,OTU538_suspect_mock_chimera,GS,100.0,BOLD:ACA9904.5,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Cheilotrichia,Cheilotrichia stigmatica,pomp.4673,39,BOLD:ACA9904
65857,OTU552,US,0.0000,BOLD:ACX9743.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4673,4,BOLD:ACX9743
65860,OTU555,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4673,86,None
65864,OTU564,US,0.0000,BOLD:AAU8588.1,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4673,49,BOLD:AAU8588
65870,OTU574,US,1.0000,None,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4673,112,None
65878,OTU594,US,0.0000,BOLD:AAV5371.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4673,7,BOLD:AAV5371
65886,OTU615_suspect_mock_chimera,GS,100.0,BOLD:ACM3626.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4673,23,BOLD:ACM3626
65887,OTU616,US,1.0000,None,Animalia,Arthropoda,Arachnida,Scorpiones,NA,NA,NA,pomp.4673,37,None
65889,OTU620,US,0.3081,BOLD:ACA3067.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4673,40,BOLD:ACA3067
65908,OTU647,US,1.0000,BOLD:ACB3344.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4673,35,BOLD:ACB3344
65909,OTU648,US,0.0000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4673,26,None
65915,OTU661,US,0.0000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4673,86,None
65928,OTU682_suspect_mock_chimera,GS,100.0,BOLD:AAD1986.2,Animalia,Arthropoda,Arachnida,Araneae,Thomisidae,Xysticus,Xysticus ferox,pomp.4673,387,BOLD:AAD1986
65933,OTU695_suspect_mock_chimera,GS,99.4,BOLD:AAC1302.2,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Prenolepis,Prenolepis imparis,pomp.4673,13,BOLD:AAC1302
65936,OTU698,US,0.0000,None,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,pomp.4673,65,None
65938,OTU707,US,1.0000,None,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4673,34,None
65942,OTU714,US,0.0000,BOLD:ABW7966.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4673,43,BOLD:ABW7966
65944,OTU719,US,0.2833,BOLD:ACB3721.2,Animalia,Arthropoda,Insecta,Ephemeroptera,NA,NA,NA,pomp.4673,4,BOLD:ACB3721
65947,OTU725,US,0.0000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4673,64,None
65954,OTU738,US,0.2887,BOLD:ACN3696.1,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4673,74,BOLD:ACN3696
65960,OTU746,US,0.2887,None,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4673,6,None
65962,OTU754,US,0.1429,BOLD:ACB2438.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4673,39,BOLD:ACB2438
65964,OTU759,US,0.3913,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4673,111,None
65974,OTU778,US,1.0000,None,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4673,55,None
65984,OTU795,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4673,55,None
65990,OTU808,US,0.0000,BOLD:ADB0434.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4673,33,BOLD:ADB0434
65993,OTU814,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4673,10,None
65994,OTU816,US,0.3081,None,Animalia,Arthropoda,Insecta,Ephemeroptera,NA,NA,NA,pomp.4673,45,None
65999,OTU824,US,1.0000,BOLD:ACR5201.1,Animalia,Arthropoda,Collembola,Symphypleona,NA,NA,NA,pomp.4673,46,BOLD:ACR5201
66000,OTU826,US,0.9881,BOLD:ACP1442.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4673,59,BOLD:ACP1442
66017,OTU874,US,1.0000,BOLD:AAN9133.1,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4673,53,BOLD:AAN9133
66018,OTU878,US,0.9881,BOLD:AAY5839.2,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4673,42,BOLD:AAY5839
66019,OTU879,US,0.0000,BOLD:AAV6146.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4673,23,BOLD:AAV6146
66023,OTU888,US,0.1429,BOLD:ACW6812.1,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,pomp.4673,49,BOLD:ACW6812
66024,OTU889,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4673,51,None
66033,OTU911,US,0.3056,None,Animalia,Chordata,Actinopterygii,Gobiiformes,NA,NA,NA,pomp.4673,60,None
66043,OTU941,US,0.0000,BOLD:ABX8646.2,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4673,16,BOLD:ABX8646
66047,OTU953,US,0.0000,BOLD:ACO2876.2,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4673,23,BOLD:ACO2876
66055,OTU979,US,0.0000,BOLD:ACT8175.1,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,pomp.4673,5,BOLD:ACT8175
66060,OTU987,US,1.0000,None,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4673,21,None
66063,OTU990,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4673,39,None
66068,OTU999,US,1.0000,None,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4673,32,None
66071,OTU1007,US,0.2887,None,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4673,42,None
66076,OTU1020,US,0.2887,None,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4673,20,None
66079,OTU1031,US,0.9925,BOLD:AAK4727.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4673,12,BOLD:AAK4727
66083,OTU1036,US,0.0788,BOLD:ACC4449.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4673,28,BOLD:ACC4449
66086,OTU1042,US,0.8000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4673,1,None
66087,OTU1050,US,0.9881,None,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4673,193,None
66089,OTU1057,US,1.0000,BOLD:AAL5775.1,Animalia,Arthropoda,Arachnida,Solifugae,NA,NA,NA,pomp.4673,2,BOLD:AAL5775
66090,OTU1059,US,0.2887,None,Animalia,Chordata,Actinopterygii,Blenniiformes,NA,NA,NA,pomp.4673,2,None
66091,OTU1062,US,0.0000,BOLD:ABX2513.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4673,3,BOLD:ABX2513
66099,OTU1096_suspect_mock_chimera,US,1.0000,BOLD:AAI0363.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4673,8,BOLD:AAI0363
66105,OTU1116_suspect_mock_chimera,GS,100.0,BOLD:AAB1281.5,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Itoplectis,Itoplectis conquisitor,pomp.4673,20,BOLD:AAB1281
66114,OTU1141,US,0.1429,BOLD:ACT7524.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4673,30,BOLD:ACT7524
66115,OTU1142,US,1.0000,None,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4673,31,None
66119,OTU1153,US,0.0000,BOLD:ACP6066.1,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,NA,NA,pomp.4673,6,BOLD:ACP6066
66121,OTU1155,US,0.9881,BOLD:AAP9854.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4673,20,BOLD:AAP9854
66128,OTU1181,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4673,2,None
66140,OTU1214,US,1.0000,BOLD:ABY0327.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4673,26,BOLD:ABY0327
66143,OTU1233,US,0.9881,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4673,26,None
66150,OTU1256,US,1.0000,BOLD:AAZ9784.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4673,1,BOLD:AAZ9784
66155,OTU1272,US,1.0000,BOLD:ACS1821.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4673,23,BOLD:ACS1821
66156,OTU1273,US,0.3081,BOLD:AAW0087.1,Animalia,Arthropoda,Insecta,Odonata,NA,NA,NA,pomp.4673,15,BOLD:AAW0087
66159,OTU1280,US,0.8000,None,Animalia,Chordata,Reptilia,Squamata,NA,NA,NA,pomp.4673,15,None
66166,OTU1320,US,1.0000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4673,12,None
66169,OTU1332,US,1.0000,BOLD:ACJ6095.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4673,4,BOLD:ACJ6095
66178,OTU1362,US,0.2259,BOLD:ABY0221.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4673,1,BOLD:ABY0221
66185,OTU1383,US,0.0000,BOLD:AAM6055.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4673,18,BOLD:AAM6055
66190,OTU1396,US,0.3056,None,Animalia,Chordata,Actinopterygii,Blenniiformes,NA,NA,NA,pomp.4673,9,None
66196,OTU1424,US,1.0000,BOLD:AAM7280.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4673,13,BOLD:AAM7280
66197,OTU1425,US,0.0000,BOLD:AAD5716.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4673,8,BOLD:AAD5716
66198,OTU1426,US,0.0000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4673,7,None
66203,OTU1443,US,0.1136,BOLD:ACL6280.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4673,4,BOLD:ACL6280
66209,OTU1472,US,0.0000,BOLD:AAC5748.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4673,14,BOLD:AAC5748
66210,OTU1474,US,1.0000,BOLD:ACI6702.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4673,14,BOLD:ACI6702
66215,OTU1504,US,0.9925,BOLD:ACR2693.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4673,13,BOLD:ACR2693
66220,OTU1540,US,0.9936,BOLD:ACX5892.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4673,12,BOLD:ACX5892
66225,OTU1589,US,0.2061,BOLD:ABA7343.1,Animalia,Arthropoda,Collembola,Symphypleona,NA,NA,NA,pomp.4673,3,BOLD:ABA7343
66227,OTU1604,US,1.0000,BOLD:ACK1831.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4673,4,BOLD:ACK1831
66242,OTU1697,US,0.2974,None,Animalia,Chordata,Reptilia,Squamata,NA,NA,NA,pomp.4673,3,None
66243,OTU1717,US,0.2833,BOLD:AAM7285.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4673,7,BOLD:AAM7285
66245,OTU1723,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4673,4,None
66247,OTU1728,US,0.0000,BOLD:AAZ9227.1,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4673,3,BOLD:AAZ9227
66248,OTU1729,US,0.2061,BOLD:ACB0830.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4673,1,BOLD:ACB0830
66257,OTU1787,US,0.3056,None,Animalia,Chordata,Amphibia,Anura,NA,NA,NA,pomp.4673,8,None
66258,OTU1789,US,0.0000,BOLD:ACE4347.1,Animalia,Chordata,Mammalia,Rodentia,NA,NA,NA,pomp.4673,7,BOLD:ACE4347
66266,OTU1835,US,1.0000,None,Animalia,Chordata,Amphibia,Anura,NA,NA,NA,pomp.4673,1,None
66270,OTU1857_suspect_mock_chimera,US,0.3081,BOLD:ACM9331.2,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4673,6,BOLD:ACM9331
66271,OTU1873,US,0.1935,None,Animalia,Arthropoda,Malacostraca,Isopoda,NA,NA,NA,pomp.4673,4,None
66275,OTU1904,US,1.0000,None,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4673,3,None
66283,OTU1961,US,0.0000,BOLD:AAY7516.2,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4673,1,BOLD:AAY7516
66288,OTU2015,US,0.0000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4673,1,None
66295,OTU2069,US,1.0000,BOLD:AAY7516.2,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4673,2,BOLD:AAY7516
66301,OTU2106_suspect_mock_chimera,GS,99.4,BOLD:AAE6611.2,Animalia,Arthropoda,Malacostraca,Isopoda,Armadillidiidae,Armadillidium,Armadillidium vulgare,pomp.4673,1,BOLD:AAE6611
66303,OTU2115,US,1.0000,None,Animalia,Arthropoda,Maxillopoda,Cyclopoida,NA,NA,NA,pomp.4673,1,None
66333,OTU14_suspect_mock_chimera,GS,100.0,BOLD:AAH4109.1,Animalia,Arthropoda,Malacostraca,Isopoda,Trachelipodidae,Trachelipus,Trachelipus rathkii,pomp.4674,2723,BOLD:AAH4109
66338,OTU22_suspect_mock_chimera,GS,100.0,BOLD:AAH4104.1,Animalia,Arthropoda,Malacostraca,Isopoda,Philosciidae,Philoscia,Philoscia muscorum,pomp.4674,1740,BOLD:AAH4104
66357,OTU59,US,1.0000,BOLD:ACF7919.1,Animalia,Arthropoda,Collembola,Poduromorpha,NA,NA,NA,pomp.4674,148,BOLD:ACF7919
66359,OTU62,GS,98.9,BOLD:AAV3042.2,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Theridion,Theridion albidum,pomp.4674,323,BOLD:AAV3042
66373,OTU103_suspect_mock_chimera,GS,100.0,BOLD:AAO2061.1,Animalia,Arthropoda,Insecta,Blattodea,Ectobiidae,Parcoblatta,NA,pomp.4674,365,BOLD:AAO2061
66376,OTU112,US,0.0000,BOLD:AAE9808.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4674,55,BOLD:AAE9808
66417,OTU180_suspect_mock_chimera,US,0.9976,BOLD:AAZ2945.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4674,150,BOLD:AAZ2945
66418,OTU181,US,0.9881,BOLD:ABA4438.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4674,24,BOLD:ABA4438
66424,OTU193,US,1.0000,None,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4674,157,None
66457,OTU249_suspect_mock_chimera,GS,100.0,BOLD:AAA6614.6,Animalia,Arthropoda,Insecta,Lepidoptera,Depressariidae,Psilocorsis,Psilocorsis reflexella,pomp.4674,4,BOLD:AAA6614
66485,OTU301,US,0.0000,None,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4674,5,None
66504,OTU334,US,0.0000,BOLD:ACJ9226.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4674,25,BOLD:ACJ9226
66523,OTU365,US,0.3056,None,Animalia,Chordata,Actinopterygii,Tetraodontiformes,NA,NA,NA,pomp.4674,4,None
66547,OTU412_suspect_mock_chimera,GS,100.0,BOLD:AAH2774.2,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Agonum,Agonum muelleri,pomp.4674,12,BOLD:AAH2774
66552,OTU418_suspect_mock_chimera,GS,100.0,BOLD:ACR3763.3,Animalia,Arthropoda,Insecta,Coleoptera,Ptilodactylidae,Ptilodactyla,Ptilodactyla serricollis,pomp.4674,160,BOLD:ACR3763
66559,OTU428,US,0.0000,None,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,pomp.4674,8,None
66563,OTU434,US,0.9881,BOLD:ACT7952.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4674,3,BOLD:ACT7952
66567,OTU442_suspect_mock_chimera,GS,100.0,BOLD:ACX5108.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4674,18,BOLD:ACX5108
66568,OTU447_suspect_mock_chimera,GS,100.0,BOLD:ABY6648.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4674,36,BOLD:ABY6648
66591,OTU488,US,1.0000,BOLD:ACK3774.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4674,2,BOLD:ACK3774
66601,OTU505,US,1.0000,BOLD:ACA7881.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4674,71,BOLD:ACA7881
66629,OTU553,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4674,22,None
66650,OTU595_suspect_mock_chimera,GS,100.0,BOLD:AAB8714.1,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Leucauge,Leucauge venusta,pomp.4674,99,BOLD:AAB8714
66721,OTU732_suspect_mock_chimera,US,0.0000,BOLD:AAH4104.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4674,36,BOLD:AAH4104
66724,OTU737,US,1.0000,BOLD:AAH0455.3,Animalia,Arthropoda,Insecta,Ephemeroptera,NA,NA,NA,pomp.4674,5,BOLD:AAH0455
66727,OTU742_suspect_mock_chimera,GS,97.6,BOLD:AAH4103.1,Animalia,Arthropoda,Malacostraca,Isopoda,Philosciidae,Philoscia,Philoscia muscorum,pomp.4674,14,BOLD:AAH4103
66733,OTU754,US,0.1429,BOLD:ACB2438.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4674,2,BOLD:ACB2438
66765,OTU816,US,0.3081,None,Animalia,Arthropoda,Insecta,Ephemeroptera,NA,NA,NA,pomp.4674,11,None
66767,OTU820_suspect_mock_chimera,SS,0.6300,BOLD:AAH0468.1,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Arthromacra,NA,pomp.4674,2,BOLD:AAH0468
66774,OTU831,US,0.2887,None,Animalia,Chordata,Amphibia,Anura,NA,NA,NA,pomp.4674,2,None
66783,OTU859,US,0.0000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4674,5,None
66794,OTU888,US,0.1429,BOLD:ACW6812.1,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,pomp.4674,2,BOLD:ACW6812
66851,OTU1033_suspect_mock_chimera,SS,0.8500,BOLD:AAH0468.1,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Arthromacra,Arthromacra aenea,pomp.4674,9,BOLD:AAH0468
66854,OTU1036,US,0.0788,BOLD:ACC4449.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4674,3,BOLD:ACC4449
66858,OTU1050,US,0.9881,None,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4674,18,None
66861,OTU1059,US,0.2887,None,Animalia,Chordata,Actinopterygii,Blenniiformes,NA,NA,NA,pomp.4674,25,None
66862,OTU1062,US,0.0000,BOLD:ABX2513.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4674,9,BOLD:ABX2513
66916,OTU1242,US,0.0000,BOLD:ABU8638.7,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4674,6,BOLD:ABU8638
66945,OTU1351,US,1.0000,BOLD:ACP6066.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4674,5,BOLD:ACP6066
66946,OTU1354,US,1.0000,BOLD:AAO4800.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4674,1,BOLD:AAO4800
66963,OTU1408_suspect_mock_chimera,GS,98.9,BOLD:ABA5202.4,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Pseudolimnophila,Pseudolimnophila luteipennis,pomp.4674,6,BOLD:ABA5202
67030,OTU1794,US,0.2833,BOLD:AAF0714.2,Animalia,Arthropoda,Branchiopoda,Diplostraca,NA,NA,NA,pomp.4674,8,BOLD:AAF0714
67051,OTU1956,US,0.8000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4674,1,None
67084,MockIM16_pident=100.0_OTU58,GS,100.0,BOLD:AAA0399.6,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Elophila,Elophila obliteralis,pomp.4675,29,BOLD:AAA0399
67172,OTU156_suspect_mock_chimera,GS,100.0,BOLD:AAA7515.9,Animalia,Arthropoda,Insecta,Ephemeroptera,Caenidae,Caenis,Caenis punctata,pomp.4675,13,BOLD:AAA7515
67190,OTU184_suspect_mock_chimera,GS,100.0,BOLD:AAA6261.2,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Gretchena,Gretchena amatana,pomp.4675,62,BOLD:AAA6261
67549,OTU844_suspect_mock_chimera,GS,100.0,BOLD:AAK8834.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Metalimnobia,Metalimnobia triocellata,pomp.4675,23,BOLD:AAK8834
67855,MockIM16_pident=100.0_OTU58,GS,100.0,BOLD:AAA0399.6,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Elophila,Elophila obliteralis,pomp.4676,31,BOLD:AAA0399
67882,OTU26_suspect_mock_chimera,GS,99.4,BOLD:AAI9434.1,Animalia,Arthropoda,Diplopoda,Julida,Julidae,Cylindroiulus,Cylindroiulus punctatus,pomp.4676,772,BOLD:AAI9434
67898,OTU57,US,0.2259,BOLD:ABX4336.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4676,59,BOLD:ABX4336
67899,OTU59,US,1.0000,BOLD:ACF7919.1,Animalia,Arthropoda,Collembola,Poduromorpha,NA,NA,NA,pomp.4676,193,BOLD:ACF7919
67918,OTU112,US,0.0000,BOLD:AAE9808.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4676,770,BOLD:AAE9808
67933,OTU138,GS,99.4,BOLD:AAG2878.5,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Gyponana,Gyponana extenda,pomp.4676,292,BOLD:AAG2878
67943,OTU156_suspect_mock_chimera,GS,100.0,BOLD:AAA7515.9,Animalia,Arthropoda,Insecta,Ephemeroptera,Caenidae,Caenis,Caenis punctata,pomp.4676,105,BOLD:AAA7515
67944,OTU160,US,0.1429,BOLD:ABA8360.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4676,354,BOLD:ABA8360
67957,OTU177,US,1.0000,BOLD:AAK4381.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4676,63,BOLD:AAK4381
67966,OTU193,US,1.0000,None,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4676,139,None
67970,OTU197,US,0.2833,BOLD:ACU4187.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4676,74,BOLD:ACU4187
67987,OTU224,US,0.1935,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4676,120,None
67991,OTU230_suspect_mock_chimera,GS,98.9,BOLD:AAY9592.1,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Phyllophaga,Phyllophaga crenulata,pomp.4676,562,BOLD:AAY9592
67994,OTU235,US,0.0000,BOLD:AAO4928.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4676,441,BOLD:AAO4928
68001,OTU253,GS,100.0,BOLD:AAG2878.11,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Gyponana,Gyponana extenda,pomp.4676,9,BOLD:AAG2878
68009,OTU261,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4676,74,None
68015,OTU268,US,0.0000,None,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4676,55,None
68032,OTU309,US,0.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4676,262,None
68037,OTU318,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4676,315,None
68045,OTU332,US,1.0000,None,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4676,102,None
68048,OTU336,US,0.0000,BOLD:ACX5863.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4676,144,BOLD:ACX5863
68051,OTU339,US,0.2061,BOLD:ACR2521.1,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,pomp.4676,31,BOLD:ACR2521
68055,OTU352,US,1.0000,BOLD:ACO7366.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4676,70,BOLD:ACO7366
68057,OTU355,US,1.0000,BOLD:AAV7436.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4676,77,BOLD:AAV7436
68061,OTU361,US,0.8000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4676,1,None
68065,OTU365,US,0.3056,None,Animalia,Chordata,Actinopterygii,Tetraodontiformes,NA,NA,NA,pomp.4676,143,None
68090,OTU413,US,0.2887,None,Animalia,Chordata,Actinopterygii,Clupeiformes,NA,NA,NA,pomp.4676,149,None
68096,OTU421,GS,100.0,BOLD:AAG5070.1,Animalia,Arthropoda,Diplopoda,Polydesmida,Paradoxosomatidae,Oxidus,Oxidus gracilis,pomp.4676,100,BOLD:AAG5070
68097,OTU422,US,1.0000,BOLD:ACY2235.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4676,29,BOLD:ACY2235
68098,OTU423,US,0.0000,BOLD:ACT9373.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4676,48,BOLD:ACT9373
68101,OTU428,US,0.0000,None,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,pomp.4676,130,None
68102,OTU430,US,0.2887,None,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4676,103,None
68125,OTU473,US,0.2061,BOLD:AAZ9975.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4676,98,BOLD:AAZ9975
68143,OTU505,US,1.0000,BOLD:ACA7881.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4676,22,BOLD:ACA7881
