,OTUid,TaxMethod,AlignScore,BOLDid,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,species_name,SampleID,CountReads,BOLDalt
1131,OTU1026_suspect_mock_chimera,SS,0.9400,BOLD:AAY7576.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-40,29,BOLD:AAY7576
1132,OTU117,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-41,74,None
1133,OTU131,US,1.0000,BOLD:ABW8631.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-41,58,BOLD:ABW8631
1134,OTU180_suspect_mock_chimera,GS,100.0,BOLD:ABZ0941.2,Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Gluphisia,Gluphisia avimacula,une-41,594,BOLD:ABZ0941
1135,OTU219_suspect_mock_chimera,GS,100.0,BOLD:AAH0145.2,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Anisodactylus,Anisodactylus discoideus,une-41,199,BOLD:AAH0145
1136,OTU248_suspect_mock_chimera,GS,100.0,BOLD:AAC4902.1,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Amara,Amara aenea,une-41,29,BOLD:AAC4902
1137,OTU283_suspect_mock_chimera,GS,100.0,BOLD:AAH0087.4,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Anisodactylus,Anisodactylus rusticus,une-41,100,BOLD:AAH0087
1138,OTU310_suspect_mock_chimera,GS,100.0,BOLD:AAJ2791.1,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Neolygus,Neolygus omnivagus,une-41,72,BOLD:AAJ2791
1139,OTU453_suspect_mock_chimera,GS,100.0,BOLD:AAA2518.4,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Chrysoteuchia,Chrysoteuchia topiarius,une-41,38,BOLD:AAA2518
1140,OTU738_suspect_mock_chimera,GS,100.0,BOLD:AAQ0059.2,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Anisodactylus,Anisodactylus nigrita,une-41,62,BOLD:AAQ0059
1141,OTU183_suspect_mock_chimera,GS,100.0,BOLD:ACM3626.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-42,34,BOLD:ACM3626
1142,OTU200_suspect_mock_chimera,GS,100.0,BOLD:AAE8479.1,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Maccaffertium,Maccaffertium mexicanum,une-42,39,BOLD:AAE8479
1143,OTU353_suspect_mock_chimera,GS,100.0,BOLD:ABA6948.3,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Eoparargyractis,Eoparargyractis plevie,une-42,29,BOLD:ABA6948
1144,OTU1007_suspect_mock_chimera,US,0.8732,BOLD:AAH3593.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-42,29,BOLD:AAH3593
1145,OTU47_suspect_mock_chimera,GS,100.0,BOLD:AAG8493.1,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Scaptomyza,Scaptomyza pallida,une-43,1422,BOLD:AAG8493
1146,OTU62_suspect_mock_chimera,GS,100.0,BOLD:ACR7525.1,Animalia,Arthropoda,Insecta,Diptera,Sphaeroceridae,NA,NA,une-43,147,BOLD:ACR7525
1147,OTU63_suspect_mock_chimera,GS,100.0,BOLD:AAG6534.2,Animalia,Arthropoda,Insecta,Diptera,Ceratopogonidae,Atrichopogon,NA,une-43,3050,BOLD:AAG6534
1148,OTU81_suspect_mock_chimera,GS,100.0,BOLD:ABX6753.2,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Limnophila,Limnophila rufibasis,une-43,2171,BOLD:ABX6753
1149,OTU90_suspect_mock_chimera,GS,100.0,BOLD:AAG2497.1,Animalia,Arthropoda,Insecta,Diptera,Anthomyiidae,Fucellia,Fucellia tergina,une-43,180,BOLD:AAG2497
1150,OTU102_suspect_mock_chimera,GS,100.0,BOLD:AAH2373.4,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Hemicrepidius,Hemicrepidius memnonius,une-43,82,BOLD:AAH2373
1151,OTU111_suspect_mock_chimera,GS,99.4,BOLD:AAG7276.1,Animalia,Arthropoda,Insecta,Diptera,Sphaeroceridae,Leptocera,Leptocera erythrocera,une-43,174,BOLD:AAG7276
1152,OTU139_suspect_mock_chimera,SS,0.9800,BOLD:ACN7644.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-43,850,BOLD:ACN7644
1153,OTU148_suspect_mock_chimera,GS,100.0,BOLD:AAE2703.1,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Chymomyza,Chymomyza amoena,une-43,377,BOLD:AAE2703
1154,OTU165,US,0.9934,BOLD:ABZ6275.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,une-43,50,BOLD:ABZ6275
1155,OTU295_suspect_mock_chimera,GS,99.4,BOLD:AAG2736.1,Animalia,Arthropoda,Insecta,Diptera,Ephydridae,Scatella,Scatella stagnalis,une-43,549,BOLD:AAG2736
1156,OTU387_suspect_mock_chimera,GS,98.9,BOLD:AAF8995.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Antocha,Antocha saxicola,une-43,51,BOLD:AAF8995
1157,OTU399_suspect_mock_chimera,GS,99.4,BOLD:AAA9710.17,Animalia,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Simulium tuberosum complex,une-43,161,BOLD:AAA9710
1158,OTU408_suspect_mock_chimera,GS,100.0,BOLD:AAF9785.1,Animalia,Arthropoda,Insecta,Diptera,Empididae,NA,NA,une-43,54,BOLD:AAF9785
1159,OTU479_suspect_mock_chimera,GS,100.0,BOLD:ACG8810.1,Animalia,Arthropoda,Insecta,Ephemeroptera,Caenidae,Caenis,NA,une-43,109,BOLD:ACG8810
1160,OTU509_suspect_mock_chimera,GS,100.0,BOLD:AAH0144.3,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Melanotus,Melanotus similis,une-43,83,BOLD:AAH0144
1161,OTU542_suspect_mock_chimera,GS,98.3,BOLD:AAG6500.1,Animalia,Arthropoda,Insecta,Diptera,Ceratopogonidae,Atrichopogon,Atrichopogon fusculus,une-43,5021,BOLD:AAG6500
1162,OTU581_suspect_mock_chimera,SS,1.0000,BOLD:ACX5108.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-43,84,BOLD:ACX5108
1163,OTU666_suspect_mock_chimera,GS,100.0,BOLD:AAM6249.4,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Rheocricotopus,Rheocricotopus robacki,une-43,49,BOLD:AAM6249
1164,OTU675,US,0.9881,BOLD:AAB9078.1,Animalia,Arthropoda,Diplopoda,Chordeumatida,NA,NA,NA,une-43,64,BOLD:AAB9078
1165,OTU712_suspect_mock_chimera,SS,0.9800,BOLD:AAF9868.2,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-43,49,BOLD:AAF9868
1166,OTU720_suspect_mock_chimera,GS,100.0,BOLD:AAP7035.2,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Tanytarsus,NA,une-43,56,BOLD:AAP7035
1167,OTU769_suspect_mock_chimera,GS,100.0,BOLD:AAG7312.1,Animalia,Arthropoda,Insecta,Diptera,Sphaeroceridae,Spelobia,Spelobia clunipes,une-43,49,BOLD:AAG7312
1168,OTU805_suspect_mock_chimera,GS,99.4,BOLD:AAP3795.2,Animalia,Arthropoda,Insecta,Diptera,Ceratopogonidae,NA,NA,une-43,45,BOLD:AAP3795
1169,OTU815,US,1.0000,None,Animalia,Arthropoda,Collembola,Symphypleona,NA,NA,NA,une-43,46,None
1170,OTU955_suspect_mock_chimera,GS,99.4,BOLD:AAM6227.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Procladius,NA,une-43,31,BOLD:AAM6227
1171,OTU131,US,1.0000,BOLD:ABW8631.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-44,71,BOLD:ABW8631
1172,OTU153_suspect_mock_chimera,GS,100.0,BOLD:AAB7869.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Phtheochroa,Phtheochroa riscana,une-44,40,BOLD:AAB7869
1173,OTU321_suspect_mock_chimera,GS,100.0,BOLD:ACI7207.1,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Melanotus,Melanotus decumanus,une-44,48,BOLD:ACI7207
1174,OTU387_suspect_mock_chimera,GS,98.9,BOLD:AAF8995.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Antocha,Antocha saxicola,une-44,67,BOLD:AAF8995
1175,OTU410_suspect_mock_chimera,SS,1.0000,BOLD:AAB0222.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-44,42,BOLD:AAB0222
1176,OTU513_suspect_mock_chimera,US,0.9803,BOLD:ACD3564.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-44,45,BOLD:ACD3564
1177,OTU909_suspect_mock_chimera,GS,99.4,BOLD:AAB7622.4,Animalia,Arthropoda,Insecta,Lepidoptera,Depressariidae,Antaeotricha,Antaeotricha schlaegeri,une-44,34,BOLD:AAB7622
1178,OTU47_suspect_mock_chimera,GS,100.0,BOLD:AAG8493.1,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Scaptomyza,Scaptomyza pallida,une-45,1839,BOLD:AAG8493
1179,OTU68_suspect_mock_chimera,GS,99.4,BOLD:ACB0856.1,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Melanotus,Melanotus hyslopi,une-45,156,BOLD:ACB0856
1180,OTU69_suspect_mock_chimera,GSL,100.0,BOLD:AAA7661.1,Animalia,Arthropoda,Insecta,Diptera,Culicidae,NA,NA,une-45,485,BOLD:AAA7661
1181,OTU88_suspect_mock_chimera,GS,100.0,BOLD:AAA4178.1,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Eupithecia,Eupithecia miserulata,une-45,986,BOLD:AAA4178
1182,OTU89_suspect_mock_chimera,GS,100.0,BOLD:AAD4355.1,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes provocans,une-45,118,BOLD:AAD4355
1183,OTU157_suspect_mock_chimera,GS,100.0,BOLD:AAG8491.1,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Scaptomyza,Scaptomyza adusta,une-45,553,BOLD:AAG8491
1184,OTU373_suspect_mock_chimera,GS,99.4,BOLD:AAI1351.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Pseudolimnophila,Pseudolimnophila inornata,une-45,172,BOLD:AAI1351
1185,OTU678_suspect_mock_chimera,GS,98.9,BOLD:ACO8029.1,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Capnochroa,Capnochroa fuliginosa,une-45,64,BOLD:ACO8029
1186,OTU721_suspect_mock_chimera,GS,100.0,BOLD:AAB2825.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris schalleriana,une-45,56,BOLD:AAB2825
1187,OTU826_suspect_mock_chimera,GS,100.0,BOLD:AAI8770.1,Animalia,Arthropoda,Insecta,Diptera,Muscidae,Hydrotaea,Hydrotaea houghi,une-45,44,BOLD:AAI8770
1188,OTU995_suspect_mock_chimera,GS,97.8,BOLD:AAF9822.1,Animalia,Arthropoda,Insecta,Diptera,Hybotidae,Syneches,Syneches simplex,une-45,29,BOLD:AAF9822
1189,OTU211_suspect_mock_chimera,GS,100.0,BOLD:ACE5262.1,Animalia,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Cheumatopsyche,Cheumatopsyche campyla,une-46,80,BOLD:ACE5262
1190,OTU219_suspect_mock_chimera,GS,100.0,BOLD:AAH0145.2,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Anisodactylus,Anisodactylus discoideus,une-46,33,BOLD:AAH0145
1191,OTU283_suspect_mock_chimera,GS,100.0,BOLD:AAH0087.4,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Anisodactylus,Anisodactylus rusticus,une-46,49,BOLD:AAH0087
1192,OTU447_suspect_mock_chimera,GS,100.0,BOLD:AAH7469.1,Animalia,Arthropoda,Diplopoda,Julida,Julidae,Julus,Julus scandinavius,une-46,123,BOLD:AAH7469
1193,OTU529_suspect_mock_chimera,GS,99.4,BOLD:AAH4942.3,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Dichomeris,NA,une-46,98,BOLD:AAH4942
1194,OTU534_suspect_mock_chimera,GS,100.0,BOLD:AAA4056.1,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Hypagyrtis,Hypagyrtis piniata,une-46,96,BOLD:AAA4056
1195,OTU978,US,1.0000,BOLD:AAN5217.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-46,31,BOLD:AAN5217
1196,OTU47_suspect_mock_chimera,GS,100.0,BOLD:AAG8493.1,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Scaptomyza,Scaptomyza pallida,une-47,860,BOLD:AAG8493
1197,OTU88_suspect_mock_chimera,GS,100.0,BOLD:AAA4178.1,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Eupithecia,Eupithecia miserulata,une-47,314,BOLD:AAA4178
1198,OTU157_suspect_mock_chimera,GS,100.0,BOLD:AAG8491.1,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Scaptomyza,Scaptomyza adusta,une-47,36,BOLD:AAG8491
1199,OTU88_suspect_mock_chimera,GS,100.0,BOLD:AAA4178.1,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Eupithecia,Eupithecia miserulata,une-48,42,BOLD:AAA4178
1200,OTU141_suspect_mock_chimera,GS,100.0,BOLD:AAK8298.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-48,70,BOLD:AAK8298
1201,OTU151_suspect_mock_variant,GS,100.0,BOLD:AAA2634.1,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa messoria,une-48,235,BOLD:AAA2634
1202,OTU170_suspect_mock_chimera,US,0.9844,BOLD:ACD0295.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,une-48,141,BOLD:ACD0295
1203,OTU299_suspect_mock_chimera,GS,100.0,BOLD:ACX4440.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-48,162,BOLD:ACX4440
1204,OTU330_suspect_mock_chimera,GS,99.4,BOLD:AAA8940.1,Animalia,Arthropoda,Insecta,Lepidoptera,Blastobasidae,Asaphocrita,Asaphocrita aphidiella,une-48,155,BOLD:AAA8940
1205,OTU871,US,1.0000,BOLD:ACO2876.2,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,une-48,27,BOLD:ACO2876
1206,OTU15_suspect_mock_chimera,GS,100.0,BOLD:AAC1238.4,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes hexodontus,une-49,1897,BOLD:AAC1238
1207,OTU61_suspect_mock_chimera,GS,100.0,BOLD:AAB1098.8,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes excrucians,une-49,860,BOLD:AAB1098
1208,OTU131,US,1.0000,BOLD:ABW8631.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-49,154,BOLD:ABW8631
1209,OTU153_suspect_mock_chimera,GS,100.0,BOLD:AAB7869.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Phtheochroa,Phtheochroa riscana,une-49,72,BOLD:AAB7869
1210,OTU200_suspect_mock_chimera,GS,100.0,BOLD:AAE8479.1,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Maccaffertium,Maccaffertium mexicanum,une-49,71,BOLD:AAE8479
1211,OTU252_suspect_mock_chimera,GS,100.0,BOLD:AAA3080.1,Animalia,Arthropoda,Insecta,Trichoptera,Limnephilidae,Limnephilus,Limnephilus submonilifer,une-49,257,BOLD:AAA3080
1212,OTU264_suspect_mock_chimera,GS,100.0,BOLD:ACV1904.1,Animalia,Arthropoda,Insecta,Diptera,Cecidomyiidae,NA,NA,une-49,35,BOLD:ACV1904
1213,OTU291_suspect_mock_chimera,GS,100.0,BOLD:ABX0344.1,Animalia,Arthropoda,Insecta,Hemiptera,Notonectidae,Buenoa,NA,une-49,257,BOLD:ABX0344
1214,OTU329_suspect_mock_chimera,GS,100.0,BOLD:AAP8635.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Dicranomyia,Dicranomyia (Dicranomyia) longipennis,une-49,68,BOLD:AAP8635
1215,OTU383_suspect_mock_chimera,GS,100.0,BOLD:AAG8759.1,Animalia,Arthropoda,Insecta,Hemiptera,Pachygronthidae,Oedancala,Oedancala dorsalis,une-49,54,BOLD:AAG8759
1216,OTU412_suspect_mock_chimera,GS,98.3,BOLD:ACW3504.1,Animalia,Arthropoda,Insecta,Diptera,Pediciidae,NA,NA,une-49,148,BOLD:ACW3504
1217,OTU420_suspect_mock_chimera,GS,100.0,BOLD:AAP2980.1,Animalia,Arthropoda,Insecta,Diptera,Bibionidae,Bibio,NA,une-49,143,BOLD:AAP2980
1218,OTU494_suspect_mock_chimera,GS,99.4,BOLD:AAP5204.3,Animalia,Arthropoda,Insecta,Diptera,Empididae,Rhamphomyia,NA,une-49,111,BOLD:AAP5204
1219,OTU546_suspect_mock_chimera,GS,100.0,BOLD:AAG6654.1,Animalia,Arthropoda,Insecta,Diptera,Bibionidae,Bibio,NA,une-49,93,BOLD:AAG6654
1220,OTU620_suspect_mock_chimera,US,0.9919,BOLD:AAG8759.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,une-49,75,BOLD:AAG8759
1221,OTU908_suspect_mock_chimera,SS,1.0000,BOLD:AAG8759.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,une-49,54,BOLD:AAG8759
1222,OTU932_suspect_mock_chimera,GS,97.8,BOLD:AAP9874.1,Animalia,Arthropoda,Insecta,Diptera,Scathophagidae,NA,NA,une-49,35,BOLD:AAP9874
1223,OTU942_suspect_mock_chimera,GS,99.4,BOLD:ADH4028.1,Animalia,Arthropoda,Insecta,Diptera,Empididae,NA,NA,une-49,33,BOLD:ADH4028
1224,OTU97_suspect_mock_chimera,GSL,100.0,BOLD:AAB1142.1,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Chrysops,NA,une-50,89,BOLD:AAB1142
1225,OTU120_suspect_mock_chimera,GS,100.0,BOLD:AAG0758.3,Animalia,Arthropoda,Insecta,Coleoptera,Pyrochroidae,Dendroides,Dendroides canadensis,une-50,55,BOLD:AAG0758
1226,OTU168_suspect_mock_chimera,GS,100.0,BOLD:ACX5108.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-50,27,BOLD:ACX5108
1227,OTU213_suspect_mock_chimera,GS,99.4,BOLD:AAO3944.2,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Geranomyia,NA,une-50,61,BOLD:AAO3944
1228,OTU323_suspect_mock_variant,GS,100.0,BOLD:AAA8525.1,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Amphipyra,Amphipyra pyramidoides,une-50,76,BOLD:AAA8525
1229,OTU414_suspect_mock_chimera,GS,100.0,BOLD:AAA9420.4,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Pelochrista,Pelochrista derelicta,une-50,74,BOLD:AAA9420
1230,OTU513_suspect_mock_chimera,US,0.9803,BOLD:ACD3564.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-50,46,BOLD:ACD3564
1231,OTU571_suspect_mock_chimera,GS,97.8,BOLD:AAC3145.1,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Maccaffertium,Maccaffertium terminatum,une-50,86,BOLD:AAC3145
1232,OTU642_suspect_mock_chimera,GS,100.0,BOLD:AAA6262.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Gretchena,Gretchena concubitana,une-50,36,BOLD:AAA6262
1233,OTU850_suspect_mock_chimera,GS,99.4,BOLD:ACE6730.1,Animalia,Arthropoda,Insecta,Lepidoptera,Coleophoridae,Coleophora,Coleophora lentella,une-50,30,BOLD:ACE6730
1234,OTU875_suspect_mock_chimera,SS,0.9600,BOLD:ABA7621.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-50,29,BOLD:ABA7621
1235,OTU163_suspect_mock_chimera,GS,99.4,BOLD:AAI3796.2,Animalia,Arthropoda,Insecta,Coleoptera,Stenotrachelidae,Cephaloon,Cephaloon lepturoides,une-51,33,BOLD:AAI3796
1236,OTU179_suspect_mock_chimera,GS,100.0,BOLD:AAA4277.2,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Toxomerus,Toxomerus marginatus,une-51,27,BOLD:AAA4277
1237,OTU1027_suspect_mock_chimera,GSL,100.0,BOLD:ACF1887.1,Animalia,Arthropoda,Insecta,Diptera,Muscidae,Spilogona,Spilogona suspecta,une-51,27,BOLD:ACF1887
1238,OTU15_suspect_mock_chimera,GS,100.0,BOLD:AAC1238.4,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes hexodontus,une-52,40944,BOLD:AAC1238
1239,OTU40_suspect_mock_chimera,GS,100.0,BOLD:AAC4491.3,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Tipula,Tipula bicolor,une-52,15687,BOLD:AAC4491
1240,OTU54_suspect_mock_chimera,GS,100.0,BOLD:AAB8751.2,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Halocladius,Halocladius variabilis,une-52,5490,BOLD:AAB8751
1241,OTU62_suspect_mock_chimera,GS,100.0,BOLD:ACR7525.1,Animalia,Arthropoda,Insecta,Diptera,Sphaeroceridae,NA,NA,une-52,328,BOLD:ACR7525
1242,OTU74_suspect_mock_chimera,GS,99.4,BOLD:AAF9872.1,Animalia,Arthropoda,Insecta,Diptera,Hybotidae,Syneches,NA,une-52,140,BOLD:AAF9872
1243,OTU77_suspect_mock_chimera,GS,99.4,BOLD:AAG2357.1,Animalia,Arthropoda,Insecta,Diptera,Tachinidae,Admontia,NA,une-52,2397,BOLD:AAG2357
1244,OTU85_suspect_mock_chimera,GS,98.3,BOLD:AAM6278.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,une-52,2459,BOLD:AAM6278
1245,OTU90_suspect_mock_chimera,GS,100.0,BOLD:AAG2497.1,Animalia,Arthropoda,Insecta,Diptera,Anthomyiidae,Fucellia,Fucellia tergina,une-52,67,BOLD:AAG2497
1246,OTU99_suspect_mock_chimera,GS,100.0,BOLD:ACI7567.1,Animalia,Arthropoda,Insecta,Diptera,Empididae,NA,NA,une-52,1602,BOLD:ACI7567
1247,OTU113_suspect_mock_chimera,GS,100.0,BOLD:ACI7197.2,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Oncopsis,Oncopsis prolixa,une-52,1272,BOLD:ACI7197
1248,OTU118_suspect_mock_chimera,GS,100.0,BOLD:AAF9056.2,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,NA,NA,une-52,1193,BOLD:AAF9056
1249,OTU120_suspect_mock_chimera,GS,100.0,BOLD:AAG0758.3,Animalia,Arthropoda,Insecta,Coleoptera,Pyrochroidae,Dendroides,Dendroides canadensis,une-52,56,BOLD:AAG0758
1250,OTU134_suspect_mock_chimera,GS,99.4,BOLD:AAG5478.2,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,NA,une-52,808,BOLD:AAG5478
1251,OTU137_suspect_mock_chimera,GS,100.0,BOLD:AAG7259.1,Animalia,Arthropoda,Insecta,Coleoptera,Scirtidae,Cyphon,Cyphon obscurus,une-52,895,BOLD:AAG7259
1252,OTU148_suspect_mock_chimera,GS,100.0,BOLD:AAE2703.1,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Chymomyza,Chymomyza amoena,une-52,265,BOLD:AAE2703
1253,OTU153_suspect_mock_chimera,GS,100.0,BOLD:AAB7869.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Phtheochroa,Phtheochroa riscana,une-52,101,BOLD:AAB7869
1254,OTU155_suspect_mock_chimera,GS,99.4,BOLD:ACJ5480.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Ablabesmyia,NA,une-52,736,BOLD:ACJ5480
1255,OTU182_suspect_mock_chimera,US,0.9859,BOLD:AAF9772.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-52,1447,BOLD:AAF9772
1256,OTU205_suspect_mock_chimera,GS,100.0,BOLD:ACX2014.35,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Tanytarsus,Tanytarsus mendax,une-52,436,BOLD:ACX2014
1257,OTU210,US,1.0000,BOLD:ACI4066.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,une-52,385,BOLD:ACI4066
1258,OTU216_suspect_mock_chimera,GS,100.0,BOLD:AAF9008.6,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Helius,Helius flavipes,une-52,48,BOLD:AAF9008
1259,OTU217,US,1.0000,BOLD:ACY0966.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,une-52,28,BOLD:ACY0966
1260,OTU229_suspect_mock_chimera,GS,100.0,BOLD:AAN6417.1,Animalia,Arthropoda,Insecta,Diptera,Sphaeroceridae,NA,NA,une-52,414,BOLD:AAN6417
1261,OTU233_suspect_mock_chimera,SS,0.9900,BOLD:AAF9775.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-52,111,BOLD:AAF9775
1262,OTU234_suspect_mock_chimera,GS,99.4,BOLD:ACF0915.2,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,une-52,364,BOLD:ACF0915
1263,OTU241_suspect_mock_chimera,GS,100.0,BOLD:AAA7894.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Catastega,Catastega aceriella,une-52,38,BOLD:AAA7894
1264,OTU244,US,1.0000,BOLD:ABY1821.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,une-52,82,BOLD:ABY1821
1265,OTU245_suspect_mock_chimera,GS,99.4,BOLD:ACA9619.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Molophilus,NA,une-52,342,BOLD:ACA9619
1266,OTU276_suspect_mock_chimera,GS,100.0,BOLD:AAD6847.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Euphylidorea,Euphylidorea platyphallus,une-52,25,BOLD:AAD6847
1267,OTU282,US,1.0000,BOLD:ACW4480.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,une-52,25,BOLD:ACW4480
1268,OTU287_suspect_mock_chimera,GS,98.9,BOLD:ACL5198.1,Animalia,Arthropoda,Insecta,Diptera,Cecidomyiidae,NA,NA,une-52,264,BOLD:ACL5198
1269,OTU314,US,0.9916,BOLD:ACE7661.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,une-52,29,BOLD:ACE7661
1270,OTU338,US,1.0000,None,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-52,45,None
1271,OTU361_suspect_mock_chimera,GS,100.0,BOLD:ACI2800.2,Animalia,Arthropoda,Insecta,Diptera,Empididae,NA,NA,une-52,102,BOLD:ACI2800
1272,OTU375_suspect_mock_chimera,GS,100.0,BOLD:ABA7860.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Cricotopus,NA,une-52,170,BOLD:ABA7860
1273,OTU384_suspect_mock_chimera,GS,100.0,BOLD:AAG1722.1,Animalia,Arthropoda,Insecta,Diptera,Sphaeroceridae,Copromyza,Copromyza neglecta,une-52,165,BOLD:AAG1722
